id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Capris,47154.jpg
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013.0,Casual,Gliders Men Esquire Red Flip Flops,35574.jpg
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012.0,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,46086.jpg
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor White Bra,51031.jpg
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,13284.jpg
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Casual,F Sports Men White Outlander Sports Shoes,54543.jpg
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,55491.jpg
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,26163.jpg
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Women Flower Heart Black Long T-shirt,3701.jpg
29917,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12698JS,29917.jpg
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012.0,Ethnic,Aurelia Women Sea Green Kurta,42426.jpg
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,FILA Men Liga II Black Shoes,32751.jpg
56214,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,56214.jpg
10401,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uaine Purple Tops,10401.jpg
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,40371.jpg
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,21346.jpg
45603,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,45603.jpg
4524,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's YugoRun Black White Shoe,4524.jpg
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top,37223.jpg
53766,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Navy Blue T-shirt,53766.jpg
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Kids Girls City Chic White Top,25520.jpg
32597,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,ONLY Women Black Top,32597.jpg
58974,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Colour me Men Gold Deo,58974.jpg
33445,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Lamboo Mayur Black Wallet,33445.jpg
57100,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Elle Women Dark Pink Top,57100.jpg
36137,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Nike Women Free Run Pink Sports Shoes,36137.jpg
41859,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,41859.jpg
21180,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,ADIDAS Men Adi Cells Black Flip Flops,21180.jpg
39943,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,GAS Men Brown Count Casual Shoes,39943.jpg
52472,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe,52472.jpg
58148,Unisex,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Puma Unisex White Cap,58148.jpg
20052,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,2011.0,Casual,United Colors Of Benetton Women Yellow Muffler,20052.jpg
5630,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Blue Flip Flop,5630.jpg
44517,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Coolers Men Brown Pokar Flip Flops,44517.jpg
47392,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Bag,47392.jpg
50325,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Kurta,50325.jpg
8913,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,8913.jpg
16530,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,16530.jpg
22705,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Nike Men White Capri II Casual Shoe,22705.jpg
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,7167.jpg
46240,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Fusion Beats Women White Printed Tunic,46240.jpg
27277,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,27277.jpg
13042,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Inc 5 Women Brown Heels,13042.jpg
6889,Women,Apparel,Topwear,Jackets,Cream,Summer,2011.0,Casual,Forever New Women Stone Cream Jacket,6889.jpg
31312,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,W Women Peach Kurta,31312.jpg
12190,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,12190.jpg
55657,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Golden Wedges,55657.jpg
19578,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Top,19578.jpg
27879,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Scullers For Her Women Blue Top,27879.jpg
34452,Women,Footwear,Shoes,Flats,Copper,Winter,2012.0,Casual,Rocia Women Copper Sandals,34452.jpg
6287,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Classic Polo Men's Swiss Yellow T-shirt,6287.jpg
7355,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men's Black Sabbath Navy T-shirt,7355.jpg
46072,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Lino Perros Men Black Leather Belt,46072.jpg
22537,Men,Footwear,Sandal,Sandals,Tan,Summer,2013.0,Casual,Gas Men Eldorado Tan Casual  Sandals,22537.jpg
28831,Women,Apparel,Innerwear,Briefs,Brown,Summer,2017.0,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief,28831.jpg
43500,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,43500.jpg
2627,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Carlton London Women Wedge Silver Sandal,2627.jpg
27045,Women,Accessories,Bags,Clutches,Off White,Summer,2012.0,Casual,Yelloe Off White Fur Zip Clutch,27045.jpg
13270,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Palm Tree Kids Girls Printed White Tops,13270.jpg
18698,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs,18698.jpg
55465,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon Super Lusterous Lipstick 304,55465.jpg
26197,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Formula 1 Go Men Perfume,26197.jpg
31120,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Palm Tree Girls Pink Top,31120.jpg
25712,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,ADIDAS Unisex Blue Cap,25712.jpg
11527,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Tshirts,11527.jpg
14869,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,14869.jpg
40385,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Tokyo Talkies Women Yellow Top,40385.jpg
15187,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Arrow Sport Men Solid White Polo Tshirts,15187.jpg
5402,Women,Footwear,Shoes,Sports Shoes,Purple,,2011.0,Sports,Kalenji Ekiden 200 Wn Purple 2011,5402.jpg
44725,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012.0,Casual,Lotto Women Coral Elegant Flip Flops,44725.jpg
14055,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men Check Green Shirts,14055.jpg
20260,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Applique Navy Blue Tshirt,20260.jpg
7731,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,2011.0,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop,7731.jpg
22153,Men,Footwear,Sandal,Sandals,Brown,Summer,2011.0,Casual,Lee Cooper Men Brown Casual Sandals,22153.jpg
43958,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Puma Men Olive Techno Ind Sandal,43958.jpg
28469,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt,28469.jpg
50573,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Trunk Trunks,50573.jpg
34036,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Palm Tree Boys Check Blue Shirt,34036.jpg
55001,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lakme Absolute Lip Last Day Kiss Lip Colour,55001.jpg
8779,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt,8779.jpg
3391,Women,Accessories,Bags,Handbags,White,Winter,2015.0,Casual,Murcia Women White With Stitch Bag,3391.jpg
43164,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Watch,43164.jpg
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,2243.jpg
30496,Women,Apparel,Innerwear,Bra,Purple,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,30496.jpg
27421,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,2015.0,Casual,Jockey Women Blue Lounge Pants,27421.jpg
57756,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,2017.0,Casual,Lotus Herbals Neem & Clove Purifying Face Wash,57756.jpg
33213,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Printed Magenta Top,33213.jpg
39729,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Arrow Woman Olive Top,39729.jpg
25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Levis Men Grey Innerwear T-Shirt,25376.jpg
11143,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Price Catch Black Shirts,11143.jpg
56684,Women,Apparel,Saree,Sarees,Beige,Fall,2012.0,Ethnic,Fabindia Beige & Maroon Mull Printed Saree,56684.jpg
4988,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear,4988.jpg
44341,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue T-shirt,44341.jpg
14431,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Casual Black Flats,14431.jpg
20604,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Baggit Women Umbrella Dum Brown Handbag,20604.jpg
52224,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2012.0,Casual,Lencia Grey Swarovski Pearl Necklace,52224.jpg
45293,Women,Accessories,Watches,Watches,Red,Winter,2016.0,Casual,CASIO SHEEN Women Red Dial Watch SX017,45293.jpg
36761,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Watch,36761.jpg
33021,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Mother Earth Women Printed Cream Kurta,33021.jpg
25144,Women,Accessories,Bags,Handbags,Orange,Winter,2015.0,Casual,Lino Perros Women Leatherite Orange Handbag,25144.jpg
11371,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors Of Benetton Men Summer Black Shirts,11371.jpg
41401,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wrangler Women White Smocked Top,41401.jpg
14603,Men,Accessories,Socks,Socks,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Pack of 2 Grey Socks,14603.jpg
37481,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch,37481.jpg
5254,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Duffle Bag,5254.jpg
44173,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Nike Fragrances Women Trendy Perfume 75ml,44173.jpg
25978,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume,25978.jpg
4386,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Cowboy Photo T-shirt,4386.jpg
51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses,51693.jpg
16154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Enroute Men Leather Black Formal Shoes,16154.jpg
22361,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2012.0,Casual,Reebok Men Navy Twist Sandals,22361.jpg
29789,Men,Apparel,Topwear,Tshirts,Pink,Summer,2013.0,Casual,Basics Men Pack of 3 T-shirt,29789.jpg
19920,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Outdoor Backpack,19920.jpg
7503,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's As Icon Blue T-shirt,7503.jpg
46624,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Rasasi Men Emotion Deo and Perfume Set,46624.jpg
34204,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2013.0,Casual,Proline Men Navy Track Pants,34204.jpg
17086,Women,Accessories,Wallets,Wallets,Orange,Winter,2015.0,Casual,Lino Perros Women Blue Zip Orange Wallet,17086.jpg
50741,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes,50741.jpg
55233,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation,55233.jpg
13426,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts,13426.jpg
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,43356.jpg
28207,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses,28207.jpg
13846,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Miller Men Stripes Blue Shirts,13846.jpg
12994,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes,12994.jpg
46278,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,109F Women Red & White Striped Tunic,46278.jpg
16508,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,16508.jpg
18492,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,Puma Men Danny Blue Slipper,18492.jpg
19540,Men,Apparel,Topwear,Sweaters,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater,19540.jpg
7963,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Puma Men's Large Logo Graphic White French T-shirt,7963.jpg
8117,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men New Analog Black Navy Watch,8117.jpg
49230,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Calzini Men Pack of 5 Sports Socks,49230.jpg
39147,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2012.0,Ethnic,Aneri Women Purple Salwar Suit,39147.jpg
36933,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,Bulgari Women Omnia Perfume,36933.jpg
57138,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Elle Women Brown Trousers,57138.jpg
20856,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,United Colors of Benetton Men Casual Black Shoes,20856.jpg
41861,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Black Sandals,41861.jpg
5608,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,ADIDAS Men Kendall Black Navy Floater,5608.jpg
58170,Women,Accessories,Bags,Clutches,Red,Fall,2012.0,Casual,Rocky S Women Red Clutch,58170.jpg
53598,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,2016.0,Sports,Q&Q Men Black Digital Watch,53598.jpg
15983,Men,Apparel,Topwear,Shirts,Burgundy,Fall,2011.0,Casual,Turtle Solid Men  Burgundy Shirt,15983.jpg
39375,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Helix Women Silver Dial Watch,39375.jpg
14851,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets,14851.jpg
59290,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch,59290.jpg
52678,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Morellato Men Black Watch,52678.jpg
20258,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Wrangler Men Polo Charcoal T-shirt,20258.jpg
47198,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,47198.jpg
27841,Men,Accessories,Belts,Belts,White,Summer,2012.0,Casual,Bulchee Men Plain Jeans White Belt,27841.jpg
28035,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006,28035.jpg
31924,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Fabindia Women Black Silk Handbag,31924.jpg
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,26993.jpg
13248,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Brown Trousers,13248.jpg
43538,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,French Connection Women Blue Top,43538.jpg
8325,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear,8325.jpg
31118,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top,31118.jpg
19772,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,ADIDAS Men Vigor Blue Casual Shoes,19772.jpg
46876,Men,Accessories,Socks,Socks,Grey,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,46876.jpg
5862,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Stripe Black T-shirt,5862.jpg
39711,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Original Men Black Dial Chronograph Watch ADH2641,39711.jpg
14409,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women Casual White Heels,14409.jpg
58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey T-shirt,58726.jpg
44379,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,ADIDAS Men Intense Touch  Perfume,44379.jpg
11947,Men,Footwear,Sandal,Sandals,Olive,Summer,2012.0,Casual,Ganuchi Men Casual Olive Sandals,11947.jpg
36759,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,36759.jpg
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,51499.jpg
29583,Women,Footwear,Shoes,Flats,Silver,Summer,2012.0,Casual,Puma Women Grace Silver Sandals,29583.jpg
55805,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit S11-3134,55805.jpg
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Aaren Black Jegging,7709.jpg
28451,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Urban Yoga Women Black Track Pants,28451.jpg
43960,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Striped Shirt,43960.jpg
8741,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,8741.jpg
55039,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Absolute Matte Merlot Lipstick 45,55039.jpg
19316,Unisex,Accessories,Bags,Backpacks,Grey,Fall,2011.0,Casual,Nike Unisex Hayward 25M Grey Backpack,19316.jpg
27419,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Winter,2015.0,Casual,Jockey Women Black Lounge Pants,27419.jpg
34832,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Sukoi White Sports Shoes,34832.jpg
23885,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Fila Men Grey Hex Sports Shoes,23885.jpg
19918,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Backpack,19918.jpg
22359,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,John Players Men Check Blue Shirt,22359.jpg
19124,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011.0,Casual,Lotto Women XL Kelly Pink Slippers,19124.jpg
16950,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Men Sunglasses,16950.jpg
49654,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Mineral Women Grey Skirt,49654.jpg
48786,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,48786.jpg
2049,Men,Apparel,Topwear,Tshirts,White,Summer,2010.0,Sports,ADIDAS Men's Slim Fit White T-shirt,2049.jpg
17882,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Levis Men Comfort Style White Innerwear Vest,17882.jpg
44977,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Maxima Men Silver Dial Attivo Watch,44977.jpg
33019,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,Mother Earth Women Printed Yellow Kurta,33019.jpg
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Lee Cooper Men Black Sports Shoes,41439.jpg
39523,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black One Dayer Black Trolley Bag,39523.jpg
52812,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet,52812.jpg
11349,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,11349.jpg
24892,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black T-shirt,24892.jpg
58514,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Tonga Women Grey Top,58514.jpg
33825,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Puma Women Kuris Silver & Grey Sports Shoes,33825.jpg
25940,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Blue Scarf,25940.jpg
38637,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Delhi T-shirt,38637.jpg
